loan_id,borrower_id,loan_amount,loan_term,interest_rate,monthly_payment,loan_purpose,employment_length,housing,annual_income,debt_to_income,Default
880157,6155863,24000, 60 months,23.5,683.49,debt_consolidation,10+ years,no,122000,17.85,0
886222,5784273,18000, 36 months,13.11,607.45,debt_consolidation,10+ years,yes,58000,22.47,0
1451411,93737759,8700, 36 months,24.74,344.72,debt_consolidation,5 years,yes,37000,26.47,0
38838,32119227,35000, 36 months,15.61,1223.77,credit_card,10+ years,yes,110000,16.1,0
718207,110792477,15000, 36 months,19.03,550.07,debt_consolidation,3 years,yes,110000,9.57,0
1393141,76728136,10000, 36 months,5.32,301.15,home_improvement,2 years,no,75000,20.66,0
1176157,84506871,4800, 36 months,7.99,150.4,vacation,10+ years,yes,65000,12.89,0
829165,8636599,13750, 36 months,8.9,436.61,debt_consolidation,9 years,yes,148000,7.15,0
670333,39691344,18000, 60 months,10.49,386.81,credit_card,< 1 year,yes,68500,11.77,0
1353434,78239115,12000, 36 months,5.32,361.38,house,10+ years,yes,103308,13.77,0
1139659,87106017,7200, 36 months,11.49,237.4,debt_consolidation,3 years,no,35000,11.18,0
301403,66435305,8625, 36 months,7.89,269.84,debt_consolidation,4 years,yes,40000,28.62,0
741435,109318303,10000, 36 months,5.32,301.15,debt_consolidation,8 years,yes,58000,19.55,0
1210745,118631620,6000, 36 months,7.35,186.23,credit_card,10+ years,yes,45000,11.38,0
1121670,88543551,8000, 36 months,11.49,263.78,debt_consolidation,10+ years,yes,68500,27.73,0
5829,36341633,20000, 36 months,8.19,628.49,debt_consolidation,10+ years,yes,43000,6.92,0
177905,13538414,14400, 60 months,21.18,391.03,credit_card,6 years,no,50000,26.09,0
553458,48535402,32000, 60 months,12.29,716.53,debt_consolidation,9 years,yes,80000,11.9,0
619945,43490148,28175, 36 months,19.52,1040.21,home_improvement,10+ years,yes,85000,9.88,0
521485,52818608,12000, 36 months,11.53,395.89,credit_card,10+ years,yes,50000,23.88,0
502027,55018836,18000, 36 months,9.17,573.83,credit_card,10+ years,no,63356,13.17,0
1528257,75124252,25000, 36 months,14.46,860.04,home_improvement,9 years,yes,110000,21.42,0
497312,54147347,20000, 36 months,8.18,628.39,debt_consolidation,< 1 year,no,100000,18.16,0
1083770,96233695,3000, 36 months,8.24,94.35,other,,yes,85000,17.96,0
1049210,97290511,11950, 36 months,8.24,375.8,debt_consolidation,2 years,no,72000,22.4,0
776498,107286138,18000, 60 months,12.74,407.17,debt_consolidation,5 years,yes,43000,20.64,0
509654,54100022,21000, 36 months,12.29,700.42,debt_consolidation,2 years,no,110000,31.99,0
5488,36621119,6150, 36 months,13.66,209.18,debt_consolidation,5 years,yes,60000,16.24,0
582907,46652867,21000, 36 months,7.89,657,debt_consolidation,9 years,yes,58000,16.18,0
480574,55929298,21600, 36 months,11.53,712.59,credit_card,2 years,yes,113000,13.31,0
1611004,70271531,2000, 36 months,16.29,70.61,debt_consolidation,,no,30675,25.7,0
1576328,72734673,5000, 36 months,13.67,170.09,credit_card,< 1 year,no,60000,21.48,0
730352,109871704,10000, 36 months,16.02,351.67,debt_consolidation,< 1 year,yes,50000,15.22,0
709626,111538500,15000, 60 months,10.42,321.82,debt_consolidation,8 years,no,49000,9.85,0
856861,7076739,10000, 36 months,17.56,359.33,debt_consolidation,10+ years,no,60000,29.08,0
1618730,70060491,6000, 36 months,7.49,186.61,debt_consolidation,10+ years,yes,91000,11.34,0
110911,21921076,4000, 36 months,11.67,132.23,debt_consolidation,2 years,no,45210,28.32,1
1406648,76241568,11000, 36 months,13.67,374.2,debt_consolidation,10+ years,no,75000,26.85,0
583650,46773862,10000, 60 months,10.99,217.38,other,10+ years,yes,101000,31.9,0
1110585,89035523,20000, 60 months,21.49,546.6,debt_consolidation,2 years,no,80000,18.39,0
975448,1348656,30000, 36 months,12.12,998.15,major_purchase,3 years,no,100000,11.72,0
971538,1368819,14700, 36 months,11.14,482.24,debt_consolidation,2 years,yes,36792,24.56,0
708511,105101963,17500, 60 months,11.99,389.19,debt_consolidation,10+ years,yes,126000,27.14,0
259056,614984,12000, 36 months,6.91,229.73,debt_consolidation,1 year,no,84000,16.36,0
370889,63394975,20000, 36 months,8.18,628.39,credit_card,10+ years,no,118824,23.05,0
1427561,95290417,12350, 60 months,30.74,405.2,debt_consolidation,10+ years,no,67000,19.24,0
1246589,115394663,11000, 36 months,13.59,373.77,debt_consolidation,3 years,no,34000,13.94,0
734439,110031008,12000, 36 months,7.35,372.45,medical,6 years,no,61000,20.68,0
281500,68594513,14400, 36 months,12.88,484.37,debt_consolidation,< 1 year,no,84000,5.29,0
395481,61428836,21050, 60 months,17.57,529.62,debt_consolidation,10+ years,yes,70000,9.17,0
1414101,95715353,15000, 36 months,5.32,451.73,credit_card,3 years,yes,90000,13.07,0
147892,17793853,8500, 36 months,13.35,287.84,debt_consolidation,2 years,no,37000,7.01,1
25102,34273556,3600, 36 months,17.14,128.61,debt_consolidation,3 years,no,51000,15.34,0
137308,19146199,12000, 60 months,17.57,301.93,debt_consolidation,5 years,yes,30200,24.96,1
361000,62367488,20000, 60 months,17.57,503.21,small_business,< 1 year,no,95000,30.48,0
544430,50486376,20000, 60 months,18.25,510.6,debt_consolidation,8 years,no,165000,14.3,0
141786,18555266,7000, 36 months,15.61,244.76,debt_consolidation,2 years,no,65000,19.96,0
156125,16412780,9750, 36 months,13.98,333.14,home_improvement,10+ years,yes,76000,22.22,0
1335236,79945814,4800, 36 months,10.75,156.58,debt_consolidation,4 years,yes,45000,12.05,0
268053,483418,1000, 36 months,11.36,32.92,other,10+ years,yes,17400,0,0
1117774,88861217,4000, 36 months,11.49,131.89,debt_consolidation,1 year,yes,48201,14.22,0
1379676,77021476,10000, 36 months,13.67,340.18,debt_consolidation,5 years,yes,45000,7.03,0
1438819,94301977,8000, 36 months,8.24,251.58,credit_card,10+ years,no,90000,3.73,0
735116,110089752,5600, 36 months,9.93,180.52,debt_consolidation,< 1 year,no,52000,19.92,0
750829,109282854,6000, 36 months,18.06,217.1,debt_consolidation,10+ years,yes,50000,14.05,0
1462409,93032090,7400, 36 months,11.49,243.99,debt_consolidation,4 years,no,40320,21.96,0
1449497,92145997,7300, 36 months,15.99,256.62,other,8 years,yes,20320,2.66,0
512319,53754641,16200, 60 months,14.65,382.43,debt_consolidation,10+ years,yes,80000,7.76,1
417715,60685297,15000, 60 months,17.57,377.41,debt_consolidation,5 years,no,65000,26.51,0
1506115,91157419,4000, 36 months,15.59,139.82,moving,< 1 year,yes,69520,16.07,0
208264,12336124,15000, 60 months,18.92,388.45,debt_consolidation,7 years,yes,97000,23.3,0
1503191,91303257,5000, 36 months,12.79,167.97,debt_consolidation,1 year,no,80000,24.3,0
440266,58772514,12500, 60 months,13.99,290.79,debt_consolidation,10+ years,yes,77000,15.82,0
911847,4245147,9600, 36 months,11.14,314.93,debt_consolidation,8 years,no,56000,23.98,0
472976,56111393,13800, 60 months,16.99,342.9,debt_consolidation,,no,30000,24.26,0
1574971,72523100,20000, 60 months,11.99,444.79,credit_card,8 years,no,72000,19.6,0
1031282,99817729,20000, 60 months,13.99,465.27,credit_card,2 years,yes,115000,23.76,0
905183,4225002,25000, 60 months,20.49,669.19,debt_consolidation,10+ years,no,57000,13.2,0
1030957,99677607,3000, 36 months,12.74,100.71,other,,yes,50000,23.43,0
1532503,75333257,12000, 36 months,7.89,375.43,debt_consolidation,10+ years,yes,96000,12.68,0
1222485,118165088,8000, 36 months,9.93,257.88,credit_card,6 years,yes,56000,22.07,0
408637,60952508,9600, 36 months,19.99,356.73,debt_consolidation,7 years,no,32000,21.12,0
1109626,88777908,28000, 60 months,17.99,710.87,debt_consolidation,2 years,yes,75000,12.11,0
1437956,94177678,12000, 60 months,18.99,311.23,vacation,6 years,no,104672,15.73,0
407023,60893589,11000, 36 months,18.25,399.06,debt_consolidation,3 years,yes,42000,10.8,1
838135,8094894,7875, 36 months,6.03,239.68,credit_card,10+ years,yes,65840,12.34,0
888938,5650290,18000, 60 months,21.49,491.94,home_improvement,8 years,yes,52000,25.52,0
391473,61322924,8000, 36 months,13.99,273.39,medical,4 years,no,65000,28.29,0
1116269,88442019,28000, 60 months,13.49,644.14,debt_consolidation,5 years,yes,114000,23.07,0
794887,104346598,10000, 36 months,8.24,314.48,credit_card,10+ years,no,118000,16.95,0
1333614,80689367,14000, 36 months,7.39,434.79,debt_consolidation,< 1 year,no,148000,6.36,0
417763,60675718,14400, 60 months,7.89,291.23,debt_consolidation,10+ years,no,75000,21.79,0
1115778,88791023,6000, 36 months,19.99,222.96,other,,yes,60000,12.94,1
723057,110346023,35000, 60 months,12.62,789.57,debt_consolidation,< 1 year,no,32700,28.4,0
1601822,70823697,8400, 36 months,8.39,264.74,debt_consolidation,10+ years,yes,43000,30.45,0
1388876,77336168,5000, 36 months,5.32,150.58,debt_consolidation,3 years,no,41166,21.17,0
1163453,85701024,5700, 36 months,21.49,216.19,other,,yes,34546,27.28,0
1250939,116254638,10000, 36 months,24.85,396.81,debt_consolidation,7 years,yes,26000,8.45,0
709721,111130800,10000, 60 months,16.02,243.29,debt_consolidation,,no,36000,29.37,0
322905,65756468,15600, 36 months,13.67,530.68,debt_consolidation,1 year,no,39000,30.12,1
3042,36301678,18450, 60 months,15.99,448.58,debt_consolidation,10+ years,yes,44000,19.53,0
1634827,68893906,5000, 36 months,9.8,160.87,debt_consolidation,8 years,yes,60000,21.02,0
1180856,84476037,4000, 36 months,12.79,134.38,debt_consolidation,6 years,yes,30000,10.44,0
914270,3931283,10000, 36 months,18.75,365.3,other,8 years,no,31000,24.85,0
1551607,71776930,28000, 60 months,9.75,591.48,debt_consolidation,,no,72000,29.83,0
947427,2076947,10000, 36 months,13.11,337.47,debt_consolidation,5 years,no,48000,12.18,0
229382,10150703,34000, 60 months,19.22,886.1,debt_consolidation,10+ years,yes,83000,26.43,0
1628480,69361871,25000, 60 months,16.59,615.82,debt_consolidation,2 years,no,84175,33.8,0
1071953,96676008,12000, 36 months,11.39,395.09,debt_consolidation,8 years,yes,75000,12.75,0
1617871,69156386,10000, 36 months,6.99,308.73,medical,9 years,yes,100000,22.68,0
68646,28653339,4600, 36 months,12.99,154.98,debt_consolidation,,no,14400,12.17,0
1004268,102245687,8300, 36 months,16.99,295.88,debt_consolidation,2 years,yes,30000,27.2,0
458964,57468149,18000, 36 months,15.61,629.37,debt_consolidation,,yes,48000,37.93,0
372344,63344315,7500, 36 months,6.24,228.99,debt_consolidation,2 years,yes,62500,10.31,0
384968,61922877,15000, 36 months,9.17,478.19,debt_consolidation,9 years,yes,80000,9.47,0
1354071,79115091,14000, 36 months,5.32,421.61,other,10+ years,yes,150000,23.18,1
994158,103801302,10000, 36 months,6.99,308.73,debt_consolidation,3 years,yes,50000,18.48,0
694283,38424444,20000, 36 months,17.86,721.65,debt_consolidation,2 years,no,73000,25.92,0
1277620,113849697,30000, 60 months,15.05,714.49,credit_card,< 1 year,yes,64000,23.4,0
1592278,71582854,8500, 36 months,11.47,280.18,debt_consolidation,10+ years,no,43000,16.66,0
405277,60774173,9600, 36 months,7.26,297.57,debt_consolidation,10+ years,yes,29000,10.76,0
716291,111414027,20000, 60 months,16.02,486.58,medical,4 years,yes,104712,29.68,0
1385866,76467152,17000, 36 months,15.31,591.9,debt_consolidation,,yes,45800,30.4,0
967088,1452924,23850, 60 months,20.49,638.4,house,5 years,yes,60000,0.5,0
257169,642851,5900, 36 months,6.17,179.95,debt_consolidation,< 1 year,no,119000,6.94,0
252973,717430,11000, 36 months,13.06,370.96,other,< 1 year,yes,95000,22.42,0
341930,65018790,7200, 36 months,10.99,235.69,other,5 years,yes,40000,24.06,0
966563,1458024,8600, 36 months,12.12,286.14,credit_card,3 years,yes,42000,28.23,0
924594,3237394,35000, 60 months,17.27,874.93,home_improvement,7 years,yes,80000,29.61,0
240643,993766,3000, 36 months,10.65,97.72,other,5 years,yes,48000,5.2,0
1600218,71061626,20000, 36 months,6.49,612.89,credit_card,< 1 year,yes,78000,12.14,0
336494,63217678,10000, 36 months,8.18,314.2,credit_card,3 years,no,100000,17.99,0
1506138,90601226,40000, 36 months,10.99,1309.36,debt_consolidation,10+ years,no,300000,9.25,1
432673,59109510,6000, 36 months,12.29,200.12,major_purchase,10+ years,no,45000,23.68,0
440499,59013394,9450, 36 months,13.33,319.92,debt_consolidation,10+ years,yes,40000,35.76,1
1373323,77490822,2500, 36 months,8.39,78.8,credit_card,8 years,no,35000,21.64,1
855825,6887364,15000, 36 months,10.64,488.53,debt_consolidation,,yes,93000,12.84,0
991172,1100294,18000, 60 months,15.27,430.78,debt_consolidation,10+ years,no,55000,24.87,0
1024820,99944102,10000, 36 months,7.24,309.87,home_improvement,10+ years,yes,97000,16.5,0
1076685,95825815,4200, 36 months,14.99,145.58,debt_consolidation,4 years,yes,66000,29.47,0
1073554,96626315,14000, 60 months,18.99,363.1,debt_consolidation,9 years,no,92000,17.51,0
360976,63498410,7200, 36 months,13.99,246.05,debt_consolidation,10+ years,yes,85000,16.74,0
471658,56320523,6000, 36 months,14.65,206.97,other,1 year,no,34100,22.81,0
313904,66390500,12000, 60 months,13.18,274.15,medical,10+ years,yes,34000,16.1,0
508860,54493326,10000, 36 months,11.53,329.91,debt_consolidation,3 years,yes,87000,8.84,0
611043,44017347,7200, 36 months,11.53,237.53,debt_consolidation,< 1 year,no,27040,24.77,1
1517890,76061670,24000, 36 months,9.16,764.99,debt_consolidation,10+ years,yes,72000,20.93,0
755067,108236217,20000, 36 months,7.35,620.75,credit_card,10+ years,yes,125000,10.33,0
765689,106764246,24175, 60 months,13.49,556.14,credit_card,1 year,yes,70200,9.64,0
109052,21931315,18450, 60 months,16.99,458.44,debt_consolidation,7 years,yes,42000,18.71,0
1129687,88158237,15000, 36 months,14.49,516.25,debt_consolidation,1 year,yes,88000,13.87,0
1530902,74497169,21000, 60 months,14.46,493.66,debt_consolidation,10+ years,yes,145000,29.79,0
552596,49693509,15000, 36 months,7.26,464.95,debt_consolidation,10+ years,yes,106000,10.28,0
95292,23856380,17550, 36 months,20.99,661.11,house,6 years,no,65000,29.38,0
1244714,115423132,37500, 60 months,19.03,973.39,small_business,< 1 year,yes,50000,19.85,0
1328520,81356031,28000, 60 months,10.75,605.31,credit_card,7 years,yes,210000,13.3,0
130160,19977481,10000, 60 months,14.49,235.24,debt_consolidation,,yes,42650,10.8,0
763946,107084729,4000, 36 months,9.44,128.02,debt_consolidation,10+ years,yes,60000,12.46,0
942260,2367423,19000, 36 months,14.09,650.21,debt_consolidation,3 years,no,45000,20.67,0
23665,34743001,3000, 36 months,9.49,96.09,medical,10+ years,yes,65000,29.38,0
48834,31366775,14400, 60 months,14.49,338.74,debt_consolidation,10+ years,yes,41000,15.69,0
317673,65865672,1900, 36 months,11.22,62.41,debt_consolidation,10+ years,yes,80000,11.99,0
596133,46194869,35000, 60 months,18.25,893.54,debt_consolidation,1 year,yes,155000,28.72,1
1395218,77249903,14400, 36 months,7.39,447.21,credit_card,5 years,yes,90000,14.06,0
51930,30756012,8225, 36 months,19.52,303.67,other,,no,60927.16,5.12,0
402258,60862119,10000, 36 months,15.61,349.65,debt_consolidation,< 1 year,yes,28000,17.4,0
729095,110081056,10000, 36 months,7.07,309.1,home_improvement,10+ years,yes,180000,13.09,0
1480674,92124399,9000, 36 months,11.39,296.32,debt_consolidation,3 years,yes,45000,11.15,0
1610431,70641138,7500, 36 months,9.16,239.06,credit_card,10+ years,yes,132442,17.24,0
1335353,80670694,20000, 36 months,11.47,659.24,credit_card,10+ years,no,80000,16.43,0
1025522,99870588,19000, 60 months,14.99,451.91,debt_consolidation,3 years,no,74000,20.13,0
234390,10179695,9200, 36 months,15.61,321.68,credit_card,10+ years,yes,54000,17.04,0
752801,108371627,5000, 36 months,7.07,154.55,other,4 years,yes,48000,22.4,0
463633,57144750,15000, 60 months,11.53,330.12,credit_card,,yes,36655,33.53,0
507675,54283382,12000, 36 months,14.65,413.94,debt_consolidation,< 1 year,yes,75000,9.2,1
991066,1103774,18000, 36 months,11.71,595.37,small_business,5 years,no,56200,0.85,0
1154243,85656419,9000, 36 months,10.49,292.48,credit_card,10+ years,no,70534,4.73,0
899605,5165327,20000, 36 months,15.8,701.17,credit_card,2 years,yes,54000,30.38,0
301923,66595185,5000, 36 months,16.55,177.15,debt_consolidation,7 years,no,22000,38.63,0
43049,32198177,19200, 36 months,14.99,665.49,debt_consolidation,< 1 year,no,137000,19.17,0
1025215,99826370,10000, 36 months,11.39,329.24,debt_consolidation,10+ years,yes,40000,19.17,0
1109682,88892957,12050, 36 months,8.99,383.14,debt_consolidation,< 1 year,no,63500,15.57,0
716362,110896556,30000, 60 months,14.08,699.3,vacation,3 years,no,170000,11.91,0
1569075,71725565,25000, 36 months,6.97,771.59,credit_card,10+ years,no,108000,23.96,0
845085,7617189,12000, 60 months,16.2,293.1,debt_consolidation,10+ years,yes,59600,7.27,1
62120,29214443,28000, 36 months,12.49,936.57,debt_consolidation,6 years,yes,75000,16.16,0
27791,34442716,6500, 36 months,14.99,225.3,debt_consolidation,10+ years,yes,75000,26.64,0
1618478,70040494,24000, 36 months,13.44,813.76,debt_consolidation,10+ years,no,100000,22.84,0
290148,67715734,4500, 36 months,14.48,154.86,other,10+ years,no,63000,28,0
618848,43499986,16000, 36 months,7.89,500.58,credit_card,2 years,no,75000,18.89,0
1411998,95756176,14000, 36 months,11.44,461.27,debt_consolidation,10+ years,yes,64000,16.05,0
1115720,88037426,10000, 36 months,13.99,341.73,medical,,yes,115000,0.89,0
693952,38544587,21000, 60 months,19.99,556.26,debt_consolidation,10+ years,yes,60000,32.84,1
1489898,91418048,19000, 36 months,12.74,637.81,debt_consolidation,4 years,no,63000,26.99,0
728886,110037789,19850, 36 months,15.05,688.6,other,10+ years,yes,65000,21.64,0
1337405,79895183,20000, 36 months,10.75,652.41,home_improvement,4 years,yes,70000,11.26,1
656715,40563555,9600, 36 months,12.99,323.42,debt_consolidation,,no,36000,36.73,0
1465392,93114581,11000, 36 months,5.32,331.27,credit_card,9 years,yes,200000,5.87,0
325518,65735433,20000, 60 months,12.05,445.4,credit_card,3 years,yes,48000,12.93,0
135036,19246143,6400, 36 months,16.29,225.93,debt_consolidation,7 years,no,64000,25.15,1
1229013,117579990,22900, 36 months,15.05,794.4,debt_consolidation,10+ years,no,54537,27.95,0
669108,39542216,28000, 60 months,17.14,697.99,debt_consolidation,9 years,yes,57000,14.69,0
289911,67695813,9800, 36 months,5.32,295.13,credit_card,10+ years,yes,112000,24.12,0
348457,64220705,20500, 36 months,8.18,644.1,debt_consolidation,10+ years,yes,65000,26.06,0
72700,28272076,10000, 36 months,10.99,327.34,debt_consolidation,10+ years,yes,66000,11.96,0
371351,63384843,10000, 36 months,13.33,338.54,credit_card,6 years,no,100000,6.52,0
572324,47857430,12000, 36 months,9.17,382.55,debt_consolidation,10+ years,no,130000,12.09,0
888490,5779098,7425, 36 months,12.12,247.05,debt_consolidation,10+ years,no,47631,23.24,1
